VID,RID,epoch,deviceType,osName,isWorker,SSR,serverPush,streamingResponse,workerAssets,fromGoogle,dnsLookupTime,timeToFirstByte,cssBundleLoadTime,mainJsBundleLoadTime,firstPaint,firstContentfulPaint,tti
69a0a703-e139-4b8c-95dd-caec368295b9,69a0a703-e139-4b8c-95dd-caec368295b9,1552324236791,mobile,Android,1,1,0,0,0,1,0,632,241,473,2118,2118,6727
0504fddc-997c-4613-8399-121cd2aa2903,0504fddc-997c-4613-8399-121cd2aa2903,1552230109744,NA,Windows,1,0,1,0,1,1,0,374,,,,,
04317ec0-66c3-40e7-800f-0645697575ad,04317ec0-66c3-40e7-800f-0645697575ad,1552239315584,NA,Windows,1,0,0,1,1,1,36,528,50,94,788,997,964
47a1831e-ba99-465b-91a4-e8ff4e8c53f3,47a1831e-ba99-465b-91a4-e8ff4e8c53f3,1552305075496,NA,Windows,1,0,1,1,1,1,156,414,22,26,,754,739
fb74b86d-f707-4759-93a4-7a2d253d47e5,fb74b86d-f707-4759-93a4-7a2d253d47e5,1552157140291,NA,Mac OS,1,0,1,1,0,1,,,,,,,
91be435d-09bb-472e-9a62-a812253926ab,91be435d-09bb-472e-9a62-a812253926ab,1552343251429,mobile,Android,1,1,0,1,1,1,,,,,,,
acf96ac7-974d-43f8-861e-602adef9dd94,acf96ac7-974d-43f8-861e-602adef9dd94,1552317996381,mobile,Android,1,1,1,1,1,1,171,766,44,60,1051,1051,3665
43317856-4121-4b6c-a015-0cd8172d87f2,43317856-4121-4b6c-a015-0cd8172d87f2,1552246253909,mobile,iOS,1,1,0,0,1,1,87,612,90,135,,,
f4fa7669-2b1d-47bc-b3bb-1db5cb66c8e6,f4fa7669-2b1d-47bc-b3bb-1db5cb66c8e6,1552309426204,mobile,iOS,1,1,0,1,1,1,,,,,,,
930347bb-8d1c-411d-a8be-126eda03ce0d,930347bb-8d1c-411d-a8be-126eda03ce0d,1552227633984,mobile,Android,1,0,1,0,0,1,4,262,,,,,706
794b404c-35ad-4876-b7f9-56b71104bb17,794b404c-35ad-4876-b7f9-56b71104bb17,1552338802772,mobile,iOS,1,0,1,1,1,1,,,,,,,
7c7785d6-9261-4ccd-bd92-440423a8e3b7,7c7785d6-9261-4ccd-bd92-440423a8e3b7,1552330424618,mobile,Android,1,1,1,1,0,1,,585,94,143,922,922,1069
9e33ad1f-f13a-409f-82ac-5f700c2136a0,9e33ad1f-f13a-409f-82ac-5f700c2136a0,1552313855068,mobile,Android,1,1,1,0,0,1,1566,2571,89,165,2878,2878,3002
404f4806-d8a9-4868-9b4b-2052eb262f38,404f4806-d8a9-4868-9b4b-2052eb262f38,1552281677162,mobile,iOS,1,0,1,1,0,1,78,983,2,2,,,
8c184b36-8b68-42b7-a9cd-4a0280debc3a,8c184b36-8b68-42b7-a9cd-4a0280debc3a,1552237207546,mobile,Android,1,0,0,0,1,1,177,529,76,86,924,1113,
446bbee9-6efe-427f-a592-5ef3e45b0c6f,446bbee9-6efe-427f-a592-5ef3e45b0c6f,1552206077918,mobile,iOS,1,1,0,0,0,1,0,998,,,,,
d7dacbbe-72b0-45d0-9aad-4604c56519f0,d7dacbbe-72b0-45d0-9aad-4604c56519f0,1552324526463,mobile,iOS,1,1,0,0,0,1,329,1864,906,1083,,,
d9acfd4f-7295-48d6-987e-0714dc23e5e2,d9acfd4f-7295-48d6-987e-0714dc23e5e2,1552229009190,mobile,iOS,1,0,0,1,0,1,90,464,,,,,
c269df7c-1a70-43e0-b425-07c3a7e74d9b,c269df7c-1a70-43e0-b425-07c3a7e74d9b,1552237969506,mobile,Android,1,1,0,0,1,1,0,356,39,95,620,620,998
7cf27cf0-8ba1-492c-b03b-9622b97401cf,7cf27cf0-8ba1-492c-b03b-9622b97401cf,1552321919490,mobile,Android,1,0,0,1,1,1,57,420,64,124,561,667,663
5c39018c-db0f-499c-b08c-bf78ac5c9be3,5c39018c-db0f-499c-b08c-bf78ac5c9be3,1552401147154,mobile,Android,1,1,0,0,0,1,26,1141,356,360,3960,3960,5500
6438de3a-c714-4734-ad23-6286d731b1fe,6438de3a-c714-4734-ad23-6286d731b1fe,1552227181537,mobile,Android,1,0,1,1,1,1,73,769,,,,,1212
1f837a4d-f178-4f34-a7e6-f46c7a19085c,1f837a4d-f178-4f34-a7e6-f46c7a19085c,1552374321820,mobile,iOS,1,0,1,1,0,1,0,554,1298,206,,,
6b829fa8-8e5d-4654-a4de-6fb785fcb5db,6b829fa8-8e5d-4654-a4de-6fb785fcb5db,1552255938621,mobile,iOS,1,1,0,1,1,1,,,,,,,
d5145daf-a08c-4214-823c-999c597c6d31,d5145daf-a08c-4214-823c-999c597c6d31,1552327294555,NA,Windows,1,1,0,0,1,1,187,705,52,92,894,894,970
d50f5c2a-e48a-464c-9799-c138361cacb5,d50f5c2a-e48a-464c-9799-c138361cacb5,1552348572986,mobile,Android,1,1,0,0,1,1,,,,,,,
5aef8b58-a005-43ee-a0f8-e9441c74e4ce,5aef8b58-a005-43ee-a0f8-e9441c74e4ce,1552251349313,mobile,iOS,1,0,0,0,1,1,,,,,,,
c3acf991-344c-46a7-b8bf-782bc459bd81,c3acf991-344c-46a7-b8bf-782bc459bd81,1550996601826,mobile,iOS,0,0,0,,1,1,,,,,,,
80d17f27-2161-406b-b7da-ecfdb9b3e125,80d17f27-2161-406b-b7da-ecfdb9b3e125,1551013867764,mobile,Android,1,0,0,,0,1,,,,,,,
fd955dfc-fc2c-4f34-8ea6-68eec6e16c1d,fd955dfc-fc2c-4f34-8ea6-68eec6e16c1d,1552314724455,mobile,iOS,1,0,0,0,1,1,,1068,109,171,,,
a52c92f2-e6d4-407c-8cc0-b378e5e9e923,a52c92f2-e6d4-407c-8cc0-b378e5e9e923,1552324039506,mobile,iOS,1,0,1,1,1,1,0,302,1,133,,,
5b4cef73-6042-461b-bc9d-06474fef74ff,5b4cef73-6042-461b-bc9d-06474fef74ff,1552394538735,NA,Linux,1,0,1,0,0,1,,,,,,,
f845831d-4229-487a-8ea5-c0a3fe15a381,f845831d-4229-487a-8ea5-c0a3fe15a381,1552268336240,mobile,iOS,1,1,1,0,1,1,109,821,74,147,,,
198a4987-65c0-4466-9a2c-73255f7c259d,198a4987-65c0-4466-9a2c-73255f7c259d,1552399104282,mobile,iOS,1,1,0,1,1,1,31,356,67,90,,,
968b9f07-6506-48a7-8e0e-042c6046916e,968b9f07-6506-48a7-8e0e-042c6046916e,1552186142221,mobile,Android,1,1,0,1,1,1,164,998,,,,,8962
0ca96712-ba11-45ac-8e38-d10861ff148f,0ca96712-ba11-45ac-8e38-d10861ff148f,1552396480916,mobile,Android,1,0,1,1,0,1,83,266,52,54,474,584,
b8eaae00-853f-4925-94c4-4bbafc92beec,b8eaae00-853f-4925-94c4-4bbafc92beec,1552226353100,NA,Windows,1,0,0,0,0,1,89,483,,,,,1097
dc40bcdf-e052-4758-8ca3-4ee35f3cbba7,dc40bcdf-e052-4758-8ca3-4ee35f3cbba7,1552253263926,mobile,Android,1,0,0,1,1,1,,,,,,,
8294348f-fcb2-4c50-9353-16c2534481d5,8294348f-fcb2-4c50-9353-16c2534481d5,1552194046965,NA,Windows,1,0,0,0,1,1,13,374,,,,,
30c2fa41-8e9f-4fdc-9adc-ef2fb23aedeb,30c2fa41-8e9f-4fdc-9adc-ef2fb23aedeb,1551003789696,mobile,Android,1,1,0,,0,1,,,,,,,
4cbe9367-a043-42d2-85d1-f0c949d78598,4cbe9367-a043-42d2-85d1-f0c949d78598,1552321234056,NA,Windows,1,1,1,0,0,1,0,,47,55,,,4861
1f8b4f31-f377-42b1-ade1-3d596015cc0a,1f8b4f31-f377-42b1-ade1-3d596015cc0a,1552280494484,mobile,Android,1,0,0,0,1,1,72,647,116,195,1543,2336,2249
132dc24d-5979-4c43-bea3-1a67622bfffa,132dc24d-5979-4c43-bea3-1a67622bfffa,1552294772896,mobile,Android,1,0,1,0,0,1,27,495,13,38,777,923,915
4d1243a7-5514-4868-a081-510f917e0fee,4d1243a7-5514-4868-a081-510f917e0fee,1552403016401,tablet,iOS,1,0,1,0,1,1,110,813,75,70,,,
199a0d91-05d5-466a-8249-14039256ff2a,199a0d91-05d5-466a-8249-14039256ff2a,1552324178147,mobile,iOS,1,0,0,0,1,1,128,715,147,210,,,
0d2c8637-e3c7-4613-ba1e-4473b1d74b0a,0d2c8637-e3c7-4613-ba1e-4473b1d74b0a,1552386623231,mobile,iOS,1,0,0,0,0,1,36,1009,79,144,,,
d6e09ddc-8916-4b5d-a98c-b73d3a671a16,d6e09ddc-8916-4b5d-a98c-b73d3a671a16,1552157208097,mobile,Android,1,0,0,1,0,1,,,,,,,
d7e3abae-7bc1-4ca2-8287-2bfdd556d03a,d7e3abae-7bc1-4ca2-8287-2bfdd556d03a,1552182842846,mobile,Android,1,1,1,1,1,1,90,519,,,,,1001
83ce57a0-62cf-42a9-8b55-455b61490654,83ce57a0-62cf-42a9-8b55-455b61490654,1551001971766,mobile,iOS,1,1,0,,0,1,,,,,,,
0330ca4e-bd11-44d5-9b8e-1a7b6a34b1ec,0330ca4e-bd11-44d5-9b8e-1a7b6a34b1ec,1552310860763,mobile,iOS,1,1,1,1,0,1,428,835,,,,,
14e42a6f-9f59-47bf-b492-a00fa9836947,14e42a6f-9f59-47bf-b492-a00fa9836947,1552347309017,mobile,Android,1,0,0,0,0,1,,,,,,,
7f8aea2c-c6eb-412e-bc1c-c1d90f3f46ac,7f8aea2c-c6eb-412e-bc1c-c1d90f3f46ac,1552397495851,mobile,iOS,1,0,1,1,0,1,3,816,107,141,,,
f080e5a6-28cc-471b-9797-8eeecac3c4ec,f080e5a6-28cc-471b-9797-8eeecac3c4ec,1552373578342,mobile,Android,1,1,0,1,1,1,49,319,82,161,719,719,
79d44ee5-01ab-4d8d-a2cd-f65fb725034b,79d44ee5-01ab-4d8d-a2cd-f65fb725034b,1552173852742,mobile,iOS,1,0,1,1,1,1,27,420,,,,,
7ab5c0c9-680a-456f-aa05-35142e7bfd05,7ab5c0c9-680a-456f-aa05-35142e7bfd05,1552402436394,mobile,iOS,1,0,1,0,1,1,60,8965,641,551,,,
3e48cf69-86f0-4c8c-99ee-03d7be61a9ce,3e48cf69-86f0-4c8c-99ee-03d7be61a9ce,1552200860141,mobile,Android,1,1,1,1,0,1,0,810,,,,,
9819f77a-e3cf-4c5a-aa22-f01cec6b5ac0,9819f77a-e3cf-4c5a-aa22-f01cec6b5ac0,1552322936136,mobile,Android,1,0,1,0,1,1,11,411,14,56,726,1111,1013
e0446e5b-8a27-4a3c-b7ad-ab6b00ebdffb,e0446e5b-8a27-4a3c-b7ad-ab6b00ebdffb,1552247895404,mobile,Android,1,0,1,0,0,1,,,,,,,
ea41e3c2-7bf8-47d7-9ddc-38aca7ff0f0d,ea41e3c2-7bf8-47d7-9ddc-38aca7ff0f0d,1552160038289,mobile,Android,1,0,0,1,1,1,4,933,,,,,1410
0b9f1a13-26c5-418e-90be-4b8062560619,0b9f1a13-26c5-418e-90be-4b8062560619,1552169153886,mobile,Android,1,1,0,1,1,1,174,727,,,,,1198
6e4ab70d-a9f1-4917-b091-5dc3b78c2c14,6e4ab70d-a9f1-4917-b091-5dc3b78c2c14,1552324188501,mobile,Android,1,0,0,1,1,1,109,413,85,151,,1281,1381
9ef2a4e9-1104-44d1-ae4c-b2e82da6de95,9ef2a4e9-1104-44d1-ae4c-b2e82da6de95,1552213889045,mobile,iOS,1,0,0,1,0,1,62,466,,,,,
510ea2e6-2f29-4c89-a7e4-dbe9e3ba78fa,510ea2e6-2f29-4c89-a7e4-dbe9e3ba78fa,1550963546615,mobile,iOS,1,1,1,,0,1,,,,,,,
1068b860-e658-4610-929a-4be27c203c67,1068b860-e658-4610-929a-4be27c203c67,1552395701831,mobile,Android,1,1,0,0,1,1,0,356,69,136,1171,1171,
143b9c4e-87d9-4489-8b7f-9855fcc7bb1d,143b9c4e-87d9-4489-8b7f-9855fcc7bb1d,1552313270111,mobile,Android,1,1,1,1,1,1,24,228,35,68,,467,
b2d24794-356a-4273-93a5-630051e69705,b2d24794-356a-4273-93a5-630051e69705,1552252620269,mobile,iOS,1,1,1,0,1,1,,,,,,,
c5d253c9-af31-4d0a-916d-fae253dc667f,c5d253c9-af31-4d0a-916d-fae253dc667f,1552361756229,mobile,Android,1,1,0,0,0,1,104,1010,,,,,
05db0eac-f1e1-495d-8930-8a804c9f784c,05db0eac-f1e1-495d-8930-8a804c9f784c,1552308234112,mobile,Android,1,0,0,0,1,1,0,335,87,175,774,1021,
0baada49-4e9e-4fe5-99ad-462cebe934b8,0baada49-4e9e-4fe5-99ad-462cebe934b8,1550970766347,tablet,Android,0,0,0,,1,1,,,,,,,
a36489a7-6986-4659-8757-b52477f39010,a36489a7-6986-4659-8757-b52477f39010,1552244865747,mobile,Android,1,1,1,0,0,1,11,384,19,40,1132,1132,
742ab509-9ee4-4857-b6e4-548823a193f9,742ab509-9ee4-4857-b6e4-548823a193f9,1552385593700,mobile,Android,1,1,0,1,0,1,11,352,51,321,1740,1740,2095
b3593def-2200-4f80-a274-993deb51d5e0,b3593def-2200-4f80-a274-993deb51d5e0,1552233405945,mobile,Android,1,0,1,1,1,1,571,853,,,,,
99ca8306-c75b-4358-813e-f264b118c1de,99ca8306-c75b-4358-813e-f264b118c1de,1552247827869,mobile,Android,1,1,1,1,1,1,,,,,,,
d19eee70-03ca-4ef1-a108-738b4b6864da,d19eee70-03ca-4ef1-a108-738b4b6864da,1552170828991,mobile,Android,1,0,1,1,0,1,228,454,,,,,
32955966-3f29-44b5-b68a-875f6dd02377,32955966-3f29-44b5-b68a-875f6dd02377,1550978453687,mobile,iOS,0,0,1,,1,1,,,,,,,
4a17e532-3d25-4b60-b412-fa86c39f52dc,4a17e532-3d25-4b60-b412-fa86c39f52dc,1551012861646,mobile,Android,0,0,0,,1,1,,,,,,,
b5bc8de1-b25b-4bf5-9fd5-e3892e5f426c,b5bc8de1-b25b-4bf5-9fd5-e3892e5f426c,1552317361387,mobile,Android,1,1,1,0,1,1,252,918,14,37,1155,1155,1271
cc80fdfe-aec2-4a7e-959f-b6320b43f3b4,cc80fdfe-aec2-4a7e-959f-b6320b43f3b4,1552269271828,mobile,Android,1,0,1,0,1,1,203,,12,135,,,1431
99bbeb5e-d0ea-4772-8e1b-7120a52e9e7d,99bbeb5e-d0ea-4772-8e1b-7120a52e9e7d,1552359942409,mobile,Android,1,1,1,1,0,1,0,,,,,,
5fc8f6df-2e33-4a11-ad6d-415c9337d75f,5fc8f6df-2e33-4a11-ad6d-415c9337d75f,1552286171109,mobile,Android,1,0,1,1,0,1,0,405,44,46,585,690,
1c266bb9-b0a5-4c13-afa2-b447a7904fa1,1c266bb9-b0a5-4c13-afa2-b447a7904fa1,1552246836129,mobile,Android,1,0,1,0,0,1,,,313,315,,,1653
7a6bf586-d433-438d-a593-dffebad8eb0c,7a6bf586-d433-438d-a593-dffebad8eb0c,1552402875735,mobile,Android,1,0,1,0,1,1,0,1037,191,195,1519,1693,1683
b5b0e43f-8608-4c91-ac4e-e572ebb6de90,b5b0e43f-8608-4c91-ac4e-e572ebb6de90,1551017396751,mobile,Android,1,0,0,,1,1,,,,,,,
c240cfc0-6293-4aa6-8cfe-fadf80e86df3,c240cfc0-6293-4aa6-8cfe-fadf80e86df3,1552276128229,mobile,Android,1,1,0,0,0,1,,,641,785,1674,1674,14500
ffa932a2-4126-432e-a483-3c5db0ae7d81,ffa932a2-4126-432e-a483-3c5db0ae7d81,1552296430643,mobile,iOS,1,1,1,0,0,1,800,1627,62,47,,,
fb9ac7ea-7628-4ff0-aa33-6812699e4695,fb9ac7ea-7628-4ff0-aa33-6812699e4695,1552159178244,NA,NA,1,1,1,1,1,1,,,,,,,
10ddc4a1-478e-41b8-a849-24253a1af788,10ddc4a1-478e-41b8-a849-24253a1af788,1552199585064,mobile,iOS,1,1,1,1,1,1,92,461,,,,,
5dde94b8-a11a-45ca-8e49-4b56104808a8,5dde94b8-a11a-45ca-8e49-4b56104808a8,1552346906960,mobile,Android,1,1,1,0,1,1,,,,,,,
1053d514-6c5a-45a1-8022-7d33364d8e20,1053d514-6c5a-45a1-8022-7d33364d8e20,1552167586197,mobile,Android,1,1,0,1,0,1,0,749,,,,,
2936d2a6-f035-4559-b70e-1fe01439962f,2936d2a6-f035-4559-b70e-1fe01439962f,1552311369395,mobile,Android,1,0,1,1,0,1,387,805,119,276,1180,1382,
79ba92a7-861e-4ec2-85be-2823f6a4ba54,79ba92a7-861e-4ec2-85be-2823f6a4ba54,1552391494243,mobile,Android,1,1,1,0,0,1,0,562,286,416,1316,1316,
5bb0c8d3-0243-497f-ba91-b04f2de9d238,5bb0c8d3-0243-497f-ba91-b04f2de9d238,1552397038581,mobile,iOS,1,0,1,1,1,1,1049,2942,,,,,
50ed7c70-ec7f-4408-89ac-b1c81644639e,50ed7c70-ec7f-4408-89ac-b1c81644639e,1551018457675,mobile,Android,0,1,0,,1,1,,,,,,,
f116a3ec-1c73-4a8b-8b8d-ef70f6d8c05d,f116a3ec-1c73-4a8b-8b8d-ef70f6d8c05d,1552326577107,NA,Windows,1,1,0,1,0,1,90,364,196,217,719,719,
e0f7ecec-69d7-49e4-be94-8d793f5de6ca,e0f7ecec-69d7-49e4-be94-8d793f5de6ca,1552218096706,mobile,Android,1,1,1,0,0,1,4,1367,,,,,4147
53b0e719-6cf2-406c-8d5f-e09c460ee637,53b0e719-6cf2-406c-8d5f-e09c460ee637,1552325180780,mobile,iOS,1,1,0,0,0,1,49,301,65,78,,,
a69dc155-3056-465f-9ea6-162d858e41fc,a69dc155-3056-465f-9ea6-162d858e41fc,1552318699684,mobile,Android,1,0,0,1,1,1,0,1218,,,,,
f3bc13d8-0154-48f2-be78-349abdded304,f3bc13d8-0154-48f2-be78-349abdded304,1552405399084,mobile,Android,1,1,0,0,1,1,24,963,99,163,1408,1408,2199
637e7ad5-69ef-480b-9ed3-e719d164063f,637e7ad5-69ef-480b-9ed3-e719d164063f,1552231204505,mobile,iOS,1,1,0,0,0,1,59,1253,,,,,
f37fe095-160c-49a1-b446-d4da0ff3abf1,f37fe095-160c-49a1-b446-d4da0ff3abf1,1552349434587,mobile,Android,1,0,0,0,1,1,0,375,42,146,575,1075,1477
125945c1-6361-462f-b494-c952cfa94fc6,125945c1-6361-462f-b494-c952cfa94fc6,1552242907670,mobile,Android,1,1,1,0,0,1,,1638,241,242,2221,2221,
a23ad58c-bf13-4512-9be6-031c36dd6626,a23ad58c-bf13-4512-9be6-031c36dd6626,1552383561288,NA,Windows,1,0,0,0,1,1,62,609,119,159,,,
571f3c5a-6f7b-494f-8e81-098f8d2f82c3,571f3c5a-6f7b-494f-8e81-098f8d2f82c3,1552382307434,NA,Android,1,0,1,0,1,1,135,1358,74,185,,,
1e5cc7ab-1d86-4277-b00e-d966e50a0f8f,1e5cc7ab-1d86-4277-b00e-d966e50a0f8f,1550968533498,mobile,iOS,0,0,1,,1,1,,,,,,,
c4c72b86-cf31-4ca5-90af-5e335cb8f027,c4c72b86-cf31-4ca5-90af-5e335cb8f027,1552320170218,mobile,Android,1,0,1,0,0,1,856,1563,279,311,,2090,
d823f22d-6414-487c-9b0c-253b0e71c3c8,d823f22d-6414-487c-9b0c-253b0e71c3c8,1550982387859,mobile,Android,1,1,1,,0,1,,,,,,,
efc93374-1192-46a4-9e0a-8b5df3e566fd,efc93374-1192-46a4-9e0a-8b5df3e566fd,1552388827927,mobile,Android,1,1,1,0,1,1,0,700,62,128,950,950,
986675ab-eb75-4f86-960d-4878d2244571,986675ab-eb75-4f86-960d-4878d2244571,1552317425684,mobile,Android,1,0,0,0,0,1,4,717,126,773,1644,2334,
4cb53128-870d-44c9-b66f-14cbe1c6b447,4cb53128-870d-44c9-b66f-14cbe1c6b447,1552180260147,mobile,Android,1,1,0,1,1,1,1258,1786,,,,,2452
a509ccde-4c5e-4c62-863c-f1ecd9d9fe7a,a509ccde-4c5e-4c62-863c-f1ecd9d9fe7a,1552295268046,NA,Windows,1,0,0,0,1,1,83,523,207,263,1338,1548,1501
481ff499-d6d8-4beb-84f6-d6738f458414,481ff499-d6d8-4beb-84f6-d6738f458414,1552337942119,mobile,Android,1,1,0,0,0,1,,,,,,,
aca31d86-944d-45ca-9667-aa004e690135,aca31d86-944d-45ca-9667-aa004e690135,1552298207595,NA,Windows,1,0,0,1,0,1,46,,67,92,374,480,467
7970f317-a329-420e-a279-eb079a139fb4,7970f317-a329-420e-a279-eb079a139fb4,1552324623642,mobile,Android,1,0,1,0,0,1,,,,,,,
dc29d933-6332-4047-9c54-fd66b2494466,dc29d933-6332-4047-9c54-fd66b2494466,1552360528728,NA,Windows,1,0,1,1,0,1,208,537,16,17,,,
3326da24-b279-4cee-8414-c6986f07e320,3326da24-b279-4cee-8414-c6986f07e320,1552324826939,mobile,Android,1,1,1,0,0,1,,,,,,,
83b1273c-5846-431d-a92c-380470d8a0fb,83b1273c-5846-431d-a92c-380470d8a0fb,1552333091983,mobile,iOS,1,1,1,0,1,1,25,524,35,28,,,
6ac87812-fadd-4f72-b087-6b8298f8c888,6ac87812-fadd-4f72-b087-6b8298f8c888,1552171673566,tablet,iOS,1,0,1,0,0,1,140,1393,,,,,
752e4b37-bb6e-49d2-b67f-5b102fd0bf79,752e4b37-bb6e-49d2-b67f-5b102fd0bf79,1552323385401,mobile,Android,1,0,0,1,1,1,25,895,198,428,1318,1695,1630
e2071830-5939-4e99-9f85-06b3051314bf,e2071830-5939-4e99-9f85-06b3051314bf,1552398039025,mobile,Android,1,1,0,1,0,1,97,438,151,371,949,949,1158
4ccb1e54-3a0e-4eae-b4a4-62318b573bf6,4ccb1e54-3a0e-4eae-b4a4-62318b573bf6,1552397557731,mobile,Android,1,1,1,0,0,1,48,356,14,30,569,569,728
522fa98d-eb6f-4e0e-a482-983d8b7d0849,522fa98d-eb6f-4e0e-a482-983d8b7d0849,1552244074901,mobile,iOS,1,0,1,1,0,1,198,1097,416,372,,,
dad9a921-dc9d-418a-9bec-1f21b0da3ef1,dad9a921-dc9d-418a-9bec-1f21b0da3ef1,1552201616591,mobile,Android,1,0,0,0,1,1,1778,2864,,,,,
bc79e953-861e-42e7-9e5a-8d5d1eea7b22,bc79e953-861e-42e7-9e5a-8d5d1eea7b22,1552383779563,mobile,Android,1,0,1,1,0,1,0,698,104,281,1115,1622,1596
721c1b32-2268-49fc-ad29-b9fd7251d9c4,721c1b32-2268-49fc-ad29-b9fd7251d9c4,1552339163412,mobile,iOS,1,0,0,1,0,1,,,,,,,
c8b5cc7c-1bc5-407b-ac2a-d4b44a067ad8,c8b5cc7c-1bc5-407b-ac2a-d4b44a067ad8,1552332198100,mobile,Android,1,1,0,0,1,1,0,429,49,115,618,618,
4d6c2143-6e4e-40e4-a95a-e74b4e058f18,4d6c2143-6e4e-40e4-a95a-e74b4e058f18,1552395636261,mobile,Android,1,1,0,0,1,1,0,624,80,184,964,964,1155
3d5264b7-a520-42c2-a359-aaa001fe6fa7,3d5264b7-a520-42c2-a359-aaa001fe6fa7,1552271714164,mobile,Android,1,1,1,1,0,1,0,190,15,30,414,414,
933b5af3-8007-4901-9726-bdd5f4965df0,933b5af3-8007-4901-9726-bdd5f4965df0,1552252039897,mobile,Android,1,0,0,1,0,1,,,,,,,
18a006bc-3ddd-4da4-9a46-22a7270d0781,18a006bc-3ddd-4da4-9a46-22a7270d0781,1552171912912,mobile,Android,1,1,0,0,0,1,96,389,,,,,5233
eead65aa-ea5a-4790-83a0-b5b2f0c51467,eead65aa-ea5a-4790-83a0-b5b2f0c51467,1552386773485,NA,Windows,1,0,1,1,0,1,89,648,65,101,,2085,2221
1d0115fd-508d-47ab-8692-998251a378b8,1d0115fd-508d-47ab-8692-998251a378b8,1552341341495,mobile,Android,1,0,0,1,0,1,,,,,,,
d8d99d20-5286-480e-98df-00ec6cf9153e,d8d99d20-5286-480e-98df-00ec6cf9153e,1552246296275,NA,Windows,1,1,1,1,0,1,72,279,6,18,,,
20a2889a-9101-4100-83da-1dd2c33e1324,20a2889a-9101-4100-83da-1dd2c33e1324,1552355830874,mobile,iOS,1,0,0,0,1,1,0,510,74,,,,
094eda0c-1c98-4d39-af46-f0dbfdf038df,094eda0c-1c98-4d39-af46-f0dbfdf038df,1552271754993,NA,Linux,1,1,0,0,1,1,,,,,,,
59db7d57-9bfb-4197-8e47-55e7d14c8f09,59db7d57-9bfb-4197-8e47-55e7d14c8f09,1552340062940,mobile,Android,1,1,1,0,1,1,,,,,,,
16b92e91-5d12-4767-8172-bb2c3ace263c,16b92e91-5d12-4767-8172-bb2c3ace263c,1552333197490,mobile,iOS,1,0,1,0,1,1,46,273,3,0,,,
ee526fdd-a245-4f1a-8c3a-7d3a762ae825,ee526fdd-a245-4f1a-8c3a-7d3a762ae825,1552385859154,mobile,Android,1,0,1,1,0,1,82,436,28,66,750,920,1440
fd488caf-9ebf-445a-83a4-dc3491afb46d,fd488caf-9ebf-445a-83a4-dc3491afb46d,1552333553912,mobile,Android,1,1,0,1,0,1,0,1853,896,706,3093,3093,3184
0ba93af0-4819-4c0d-b235-37f1f01b8438,0ba93af0-4819-4c0d-b235-37f1f01b8438,1552236047560,mobile,Android,1,0,1,0,1,1,138,-30,15,61,1441,1441,
d5498c72-5682-41b1-838a-3d64af4951d7,d5498c72-5682-41b1-838a-3d64af4951d7,1552346578123,mobile,Android,1,1,0,1,1,1,,,,,,,
963264f1-a5a1-4d80-b384-be9792f8b4a5,963264f1-a5a1-4d80-b384-be9792f8b4a5,1550985391185,mobile,iOS,0,0,1,,1,1,,,,,,,
073e63ad-6050-4274-8241-55c18858b4d0,073e63ad-6050-4274-8241-55c18858b4d0,1552222473158,mobile,Android,1,0,1,1,0,1,622,1228,,,,,
e416e647-c183-4896-a11a-506dcf613c8a,e416e647-c183-4896-a11a-506dcf613c8a,1550978389533,NA,Windows,1,0,0,,0,1,,,,,,,
8ee75d2f-d014-4bb2-9412-c8a74faea43d,8ee75d2f-d014-4bb2-9412-c8a74faea43d,1552205486469,NA,Windows,1,0,1,1,0,1,52,903,,,,,
c5fe1868-91fc-410c-8a34-6001b0981213,c5fe1868-91fc-410c-8a34-6001b0981213,1552303977895,mobile,iOS,1,1,0,0,0,1,11,1203,277,339,,,
39584f49-39dc-498d-9be6-6d6151c651fa,39584f49-39dc-498d-9be6-6d6151c651fa,1552247335299,mobile,Android,1,0,0,1,1,1,145,396,87,114,,,
f29639f5-16fd-4643-834b-3f13ae37701c,f29639f5-16fd-4643-834b-3f13ae37701c,1552237705992,mobile,Android,1,1,1,0,1,1,75,621,20,60,,880,983
28517825-e8de-4fc2-bed3-9586d3a17d53,28517825-e8de-4fc2-bed3-9586d3a17d53,1552340247518,NA,Windows,1,1,0,0,0,1,,,,,,,
c1c4dec9-04f4-454b-b05f-651d0a496693,c1c4dec9-04f4-454b-b05f-651d0a496693,1552335805283,mobile,Android,1,1,0,1,1,1,,,94,216,959,959,1103
e838916e-1701-4863-8e46-0509119a59c0,e838916e-1701-4863-8e46-0509119a59c0,1552284995074,mobile,iOS,1,0,1,1,1,1,,,0,1,,,
26f39853-b4ab-419c-be36-f7cb9db0f06b,26f39853-b4ab-419c-be36-f7cb9db0f06b,1552306059910,NA,Windows,1,0,1,0,1,1,209,852,49,57,1064,1155,1145
d26e967f-6126-40f9-911d-61e6b5725f28,d26e967f-6126-40f9-911d-61e6b5725f28,1552306047866,mobile,Android,1,0,1,1,0,1,352,617,116,224,830,1147,1097
9044fa99-1717-4cd1-96b7-c88df4b24691,9044fa99-1717-4cd1-96b7-c88df4b24691,1552401994438,mobile,Android,1,0,1,0,0,1,125,474,30,46,794,958,950
